main.js:8 --- 🚀 App Initializing ---
gps.js:195 [Compass] update -> 7.8° (TN)
gps.js:195 [Compass] update -> 8.9° (TN)
gps.js:195 [Compass] update -> 7.8° (TN)
gps.js:195 [Compass] update -> 6.8° (TN)
gps.js:195 [Compass] update -> 5.8° (TN)
gps.js:195 [Compass] update -> 4.7° (TN)
gps.js:195 [Compass] update -> 3.6° (TN)
gps.js:195 [Compass] update -> 2.6° (TN)
gps.js:195 [Compass] update -> 1.6° (TN)
gps.js:195 [Compass] update -> 0.5° (TN)
gps.js:195 [Compass] update -> 359.4° (TN)
gps.js:195 [Compass] update -> 358.4° (TN)
gps.js:195 [Compass] update -> 357.3° (TN)
gps.js:195 [Compass] update -> 356.3° (TN)
gps.js:195 [Compass] update -> 355.3° (TN)
gps.js:195 [Compass] update -> 354.2° (TN)
gps.js:195 [Compass] update -> 353.1° (TN)
gps.js:195 [Compass] update -> 354.2° (TN)
gps.js:195 [Compass] update -> 355.2° (TN)
gps.js:195 [Compass] update -> 356.3° (TN)
gps.js:195 [Compass] update -> 357.5° (TN)
gps.js:195 [Compass] update -> 358.5° (TN)
gps.js:195 [Compass] update -> 359.6° (TN)
gps.js:195 [Compass] update -> 0.6° (TN)
gps.js:195 [Compass] update -> 1.6° (TN)
gps.js:195 [Compass] update -> 0.6° (TN)
gps.js:195 [Compass] update -> 359.6° (TN)
gps.js:195 [Compass] update -> 358.5° (TN)
gps.js:195 [Compass] update -> 357.5° (TN)
gps.js:195 [Compass] update -> 356.4° (TN)
gps.js:195 [Compass] update -> 355.4° (TN)
gps.js:195 [Compass] update -> 354.4° (TN)
gps.js:195 [Compass] update -> 355.4° (TN)
gps.js:195 [Compass] update -> 356.5° (TN)
gps.js:195 [Compass] update -> 357.5° (TN)
gps.js:195 [Compass] update -> 358.6° (TN)
gps.js:195 [Compass] update -> 359.6° (TN)
gps.js:195 [Compass] update -> 0.6° (TN)
gps.js:195 [Compass] update -> 1.7° (TN)
gps.js:195 [Compass] update -> 2.7° (TN)
gps.js:195 [Compass] update -> 3.8° (TN)
gps.js:195 [Compass] update -> 4.8° (TN)
gps.js:195 [Compass] update -> 5.9° (TN)
gps.js:195 [Compass] update -> 7.0° (TN)
gps.js:195 [Compass] update -> 8.0° (TN)
gps.js:195 [Compass] update -> 9.1° (TN)
gps.js:195 [Compass] update -> 10.2° (TN)
gps.js:195 [Compass] update -> 9.2° (TN)
gps.js:195 [Compass] update -> 8.2° (TN)
gps.js:195 [Compass] update -> 7.1° (TN)
gps.js:195 [Compass] update -> 6.1° (TN)
gps.js:195 [Compass] update -> 5.1° (TN)
gps.js:195 [Compass] update -> 4.0° (TN)
gps.js:195 [Compass] update -> 2.8° (TN)
gps.js:195 [Compass] update -> 1.7° (TN)
gps.js:195 [Compass] update -> 0.7° (TN)
gps.js:195 [Compass] update -> 359.7° (TN)
gps.js:195 [Compass] update -> 358.6° (TN)
gps.js:195 [Compass] update -> 357.4° (TN)
gps.js:195 [Compass] update -> 356.4° (TN)
gps.js:195 [Compass] update -> 355.3° (TN)
gps.js:195 [Compass] update -> 354.3° (TN)
gps.js:195 [Compass] update -> 353.3° (TN)
gps.js:195 [Compass] update -> 354.5° (TN)
gps.js:195 [Compass] update -> 355.5° (TN)
gps.js:195 [Compass] update -> 356.6° (TN)
gps.js:195 [Compass] update -> 357.7° (TN)
gps.js:195 [Compass] update -> 358.8° (TN)
gps.js:195 [Compass] update -> 0.0° (TN)
gps.js:195 [Compass] update -> 1.2° (TN)
gps.js:195 [Compass] update -> 2.3° (TN)
gps.js:195 [Compass] update -> 3.3° (TN)
gps.js:195 [Compass] update -> 4.3° (TN)
gps.js:195 [Compass] update -> 5.3° (TN)
gps.js:195 [Compass] update -> 6.3° (TN)
gps.js:195 [Compass] update -> 5.3° (TN)
gps.js:195 [Compass] update -> 4.2° (TN)
gps.js:195 [Compass] update -> 3.2° (TN)
gps.js:195 [Compass] update -> 2.1° (TN)
gps.js:195 [Compass] update -> 1.0° (TN)
gps.js:195 [Compass] update -> 360.0° (TN)
gps.js:195 [Compass] update -> 358.9° (TN)
gps.js:195 [Compass] update -> 357.8° (TN)
gps.js:195 [Compass] update -> 356.8° (TN)
gps.js:195 [Compass] update -> 355.8° (TN)
gps.js:195 [Compass] update -> 354.7° (TN)
gps.js:195 [Compass] update -> 353.6° (TN)
gps.js:195 [Compass] update -> 352.6° (TN)
gps.js:195 [Compass] update -> 351.6° (TN)
gps.js:195 [Compass] update -> 350.6° (TN)
gps.js:195 [Compass] update -> 349.6° (TN)
gps.js:195 [Compass] update -> 350.7° (TN)
gps.js:195 [Compass] update -> 351.8° (TN)
gps.js:195 [Compass] update -> 352.9° (TN)
gps.js:195 [Compass] update -> 353.9° (TN)
gps.js:195 [Compass] update -> 354.9° (TN)
gps.js:195 [Compass] update -> 355.9° (TN)
gps.js:195 [Compass] update -> 357.0° (TN)
gps.js:195 [Compass] update -> 358.1° (TN)
gps.js:195 [Compass] update -> 359.2° (TN)
gps.js:195 [Compass] update -> 0.2° (TN)
gps.js:195 [Compass] update -> 1.3° (TN)
gps.js:195 [Compass] update -> 2.3° (TN)
gps.js:195 [Compass] update -> 3.4° (TN)
gps.js:195 [Compass] update -> 4.5° (TN)
gps.js:195 [Compass] update -> 3.4° (TN)
gps.js:195 [Compass] update -> 2.4° (TN)
gps.js:195 [Compass] update -> 1.4° (TN)
gps.js:195 [Compass] update -> 0.3° (TN)
gps.js:195 [Compass] update -> 359.3° (TN)
gps.js:195 [Compass] update -> 358.2° (TN)
gps.js:195 [Compass] update -> 357.1° (TN)
gps.js:195 [Compass] update -> 356.0° (TN)
gps.js:195 [Compass] update -> 354.9° (TN)
gps.js:195 [Compass] update -> 353.9° (TN)
gps.js:195 [Compass] update -> 354.9° (TN)
gps.js:195 [Compass] update -> 356.1° (TN)
gps.js:195 [Compass] update -> 357.2° (TN)
gps.js:195 [Compass] update -> 358.3° (TN)
gps.js:195 [Compass] update -> 359.3° (TN)
gps.js:195 [Compass] update -> 0.4° (TN)
gps.js:195 [Compass] update -> 1.5° (TN)
gps.js:195 [Compass] update -> 2.5° (TN)
gps.js:195 [Compass] update -> 1.5° (TN)
gps.js:195 [Compass] update -> 0.4° (TN)
gps.js:195 [Compass] update -> 359.4° (TN)
gps.js:195 [Compass] update -> 358.4° (TN)
gps.js:195 [Compass] update -> 357.4° (TN)
gps.js:195 [Compass] update -> 356.3° (TN)
gps.js:195 [Compass] update -> 355.3° (TN)
gps.js:195 [Compass] update -> 354.3° (TN)
gps.js:195 [Compass] update -> 353.2° (TN)
gps.js:195 [Compass] update -> 352.2° (TN)
gps.js:195 [Compass] update -> 351.1° (TN)
gps.js:195 [Compass] update -> 350.1° (TN)
gps.js:195 [Compass] update -> 351.3° (TN)
gps.js:195 [Compass] update -> 352.3° (TN)
gps.js:195 [Compass] update -> 353.5° (TN)
gps.js:195 [Compass] update -> 354.6° (TN)
gps.js:195 [Compass] update -> 355.6° (TN)
gps.js:195 [Compass] update -> 356.6° (TN)
gps.js:195 [Compass] update -> 357.6° (TN)
gps.js:195 [Compass] update -> 356.6° (TN)
gps.js:195 [Compass] update -> 355.5° (TN)
gps.js:195 [Compass] update -> 354.4° (TN)
gps.js:195 [Compass] update -> 353.4° (TN)
gps.js:195 [Compass] update -> 354.5° (TN)
gps.js:195 [Compass] update -> 355.5° (TN)
gps.js:195 [Compass] update -> 356.6° (TN)
gps.js:195 [Compass] update -> 357.6° (TN)
gps.js:195 [Compass] update -> 358.6° (TN)
gps.js:195 [Compass] update -> 357.5° (TN)
gps.js:195 [Compass] update -> 356.4° (TN)
gps.js:195 [Compass] update -> 355.3° (TN)
gps.js:195 [Compass] update -> 354.3° (TN)
gps.js:195 [Compass] update -> 353.2° (TN)
gps.js:195 [Compass] update -> 352.2° (TN)
gps.js:195 [Compass] update -> 351.1° (TN)
gps.js:195 [Compass] update -> 350.1° (TN)
gps.js:195 [Compass] update -> 349.0° (TN)
gps.js:195 [Compass] update -> 348.0° (TN)
gps.js:195 [Compass] update -> 347.0° (TN)
gps.js:195 [Compass] update -> 345.9° (TN)
gps.js:195 [Compass] update -> 344.6° (TN)
gps.js:195 [Compass] update -> 343.5° (TN)
gps.js:195 [Compass] update -> 342.4° (TN)
gps.js:195 [Compass] update -> 341.4° (TN)
gps.js:195 [Compass] update -> 340.3° (TN)
gps.js:195 [Compass] update -> 341.4° (TN)
gps.js:195 [Compass] update -> 342.5° (TN)
gps.js:195 [Compass] update -> 343.6° (TN)
gps.js:195 [Compass] update -> 344.8° (TN)
gps.js:195 [Compass] update -> 345.8° (TN)
gps.js:195 [Compass] update -> 346.9° (TN)
gps.js:195 [Compass] update -> 347.9° (TN)
gps.js:195 [Compass] update -> 349.0° (TN)
gps.js:195 [Compass] update -> 350.1° (TN)
gps.js:195 [Compass] update -> 351.2° (TN)
gps.js:195 [Compass] update -> 352.3° (TN)
gps.js:195 [Compass] update -> 353.4° (TN)
gps.js:195 [Compass] update -> 354.5° (TN)
gps.js:195 [Compass] update -> 355.8° (TN)
gps.js:195 [Compass] update -> 356.8° (TN)
gps.js:195 [Compass] update -> 357.9° (TN)
gps.js:195 [Compass] update -> 358.9° (TN)
gps.js:195 [Compass] update -> 359.9° (TN)
gps.js:195 [Compass] update -> 0.9° (TN)
gps.js:195 [Compass] update -> 1.9° (TN)
gps.js:195 [Compass] update -> 3.1° (TN)
gps.js:195 [Compass] update -> 4.4° (TN)
gps.js:195 [Compass] update -> 5.5° (TN)
gps.js:195 [Compass] update -> 6.5° (TN)
gps.js:195 [Compass] update -> 7.7° (TN)
gps.js:195 [Compass] update -> 8.7° (TN)
gps.js:195 [Compass] update -> 9.7° (TN)
gps.js:195 [Compass] update -> 8.6° (TN)
gps.js:195 [Compass] update -> 7.6° (TN)
gps.js:195 [Compass] update -> 6.5° (TN)
gps.js:195 [Compass] update -> 5.5° (TN)
gps.js:195 [Compass] update -> 4.5° (TN)
gps.js:195 [Compass] update -> 3.5° (TN)
gps.js:195 [Compass] update -> 4.5° (TN)
gps.js:195 [Compass] update -> 5.5° (TN)
gps.js:195 [Compass] update -> 6.6° (TN)
gps.js:195 [Compass] update -> 7.7° (TN)
gps.js:195 [Compass] update -> 8.8° (TN)
gps.js:195 [Compass] update -> 7.8° (TN)
gps.js:195 [Compass] update -> 6.7° (TN)
gps.js:195 [Compass] update -> 5.6° (TN)
gps.js:195 [Compass] update -> 4.6° (TN)
gps.js:195 [Compass] update -> 3.5° (TN)
gps.js:195 [Compass] update -> 2.4° (TN)
gps.js:195 [Compass] update -> 1.3° (TN)
gps.js:195 [Compass] update -> 0.2° (TN)
gps.js:195 [Compass] update -> 359.1° (TN)
gps.js:195 [Compass] update -> 358.0° (TN)
gps.js:195 [Compass] update -> 357.0° (TN)
gps.js:195 [Compass] update -> 355.9° (TN)
gps.js:195 [Compass] update -> 354.8° (TN)
gps.js:195 [Compass] update -> 353.7° (TN)
gps.js:195 [Compass] update -> 352.6° (TN)
gps.js:195 [Compass] update -> 353.7° (TN)
gps.js:195 [Compass] update -> 354.7° (TN)
gps.js:195 [Compass] update -> 355.7° (TN)
gps.js:195 [Compass] update -> 356.8° (TN)
gps.js:195 [Compass] update -> 357.9° (TN)
gps.js:195 [Compass] update -> 358.9° (TN)
gps.js:195 [Compass] update -> 359.9° (TN)
gps.js:195 [Compass] update -> 1.0° (TN)
gps.js:195 [Compass] update -> 2.0° (TN)
gps.js:195 [Compass] update -> 3.1° (TN)
gps.js:195 [Compass] update -> 4.1° (TN)
gps.js:195 [Compass] update -> 5.1° (TN)
gps.js:195 [Compass] update -> 6.1° (TN)
gps.js:195 [Compass] update -> 7.2° (TN)
gps.js:195 [Compass] update -> 6.0° (TN)
gps.js:195 [Compass] update -> 5.0° (TN)
gps.js:195 [Compass] update -> 3.9° (TN)
gps.js:195 [Compass] update -> 2.8° (TN)
gps.js:195 [Compass] update -> 1.8° (TN)
gps.js:195 [Compass] update -> 0.6° (TN)
gps.js:195 [Compass] update -> 359.5° (TN)
gps.js:195 [Compass] update -> 358.5° (TN)
gps.js:195 [Compass] update -> 357.4° (TN)
gps.js:195 [Compass] update -> 358.5° (TN)
gps.js:195 [Compass] update -> 359.5° (TN)
gps.js:195 [Compass] update -> 0.5° (TN)
gps.js:195 [Compass] update -> 1.6° (TN)
gps.js:195 [Compass] update -> 2.7° (TN)
gps.js:195 [Compass] update -> 3.7° (TN)
gps.js:195 [Compass] update -> 4.8° (TN)
gps.js:195 [Compass] update -> 5.9° (TN)
gps.js:195 [Compass] update -> 4.8° (TN)
gps.js:195 [Compass] update -> 3.8° (TN)
gps.js:195 [Compass] update -> 2.7° (TN)
gps.js:195 [Compass] update -> 1.6° (TN)
gps.js:195 [Compass] update -> 0.6° (TN)
gps.js:195 [Compass] update -> 359.5° (TN)
gps.js:195 [Compass] update -> 358.5° (TN)
gps.js:195 [Compass] update -> 359.5° (TN)
gps.js:195 [Compass] update -> 0.7° (TN)
gps.js:195 [Compass] update -> 1.9° (TN)
gps.js:195 [Compass] update -> 3.0° (TN)
gps.js:195 [Compass] update -> 4.1° (TN)
gps.js:195 [Compass] update -> 3.0° (TN)
gps.js:195 [Compass] update -> 2.0° (TN)
gps.js:195 [Compass] update -> 0.9° (TN)
gps.js:195 [Compass] update -> 359.9° (TN)
gps.js:195 [Compass] update -> 358.9° (TN)
gps.js:195 [Compass] update -> 357.8° (TN)
gps.js:195 [Compass] update -> 356.8° (TN)
gps.js:195 [Compass] update -> 358.0° (TN)
gps.js:195 [Compass] update -> 359.0° (TN)
gps.js:195 [Compass] update -> 0.0° (TN)
gps.js:195 [Compass] update -> 1.1° (TN)
gps.js:195 [Compass] update -> 2.1° (TN)
gps.js:195 [Compass] update -> 3.2° (TN)
gps.js:195 [Compass] update -> 4.3° (TN)
gps.js:195 [Compass] update -> 5.3° (TN)
gps.js:195 [Compass] update -> 6.4° (TN)
gps.js:195 [Compass] update -> 5.3° (TN)
gps.js:195 [Compass] update -> 4.3° (TN)
gps.js:195 [Compass] update -> 3.3° (TN)
gps.js:195 [Compass] update -> 2.2° (TN)
gps.js:195 [Compass] update -> 1.0° (TN)
gps.js:195 [Compass] update -> 359.9° (TN)
gps.js:195 [Compass] update -> 358.9° (TN)
gps.js:195 [Compass] update -> 357.9° (TN)
gps.js:195 [Compass] update -> 356.9° (TN)
